Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
8975,WI,Alternative Fueling Infrastructure Development,"The Wisconsin Department of Agriculture, Trade and Consumer Protection
must pursue the establishment and maintenance of sufficient alternative
fueling infrastructure at public retail outlets to meet the public's
traveling needs. (Reference [Wisconsin
Statutes](http://legis.wisconsin.gov/rsb/stats.html) 93.07(26))",2010-05-20 00:00:00 UTC,,FALSE,43,Laws and Regulations,,2018-12-07 00:21:30 UTC,,2018-11-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,OTHER,STATION|OTHER,http://legis.wisconsin.gov/rsb/stats.html
9092,NJ,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the New York City metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,FALSE,25,Utility/Private Incentives,,,2012-07-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,FLEET|OTHER|IND,
9094,CT,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the New York City metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",2011-01-19 00:00:00 UTC,,FALSE,35,Utility/Private Incentives,,,2012-07-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,FLEET|OTHER|IND,
9212,VA,Authorization for Plug-In Electric Vehicle Charging Rate Incentives,"The Virginia State Corporation Commission (SCC) directs public utilities
to evaluate time-differentiated rates and other incentives to encourage
off-peak all-electric (EV) and plug-in hybrid electric vehicle charging.
The SCC may authorize public utilities to conduct pilot programs to
determine the feasibility and implications of offering off-peak rates
and other incentives. Pilot programs may include voluntary load control
options, rate structures with financial incentives, rebates, or other
incentives that offset the cost of purchasing or installing electric
vehicle supply equipment for users who elect off-peak rate structures.
An electric utility that participates in an approved pilot program may
be entitled to recover annually the costs of its participation in any
pilot program conducted on or after January 1, 2011. (Reference
[Virginia Code](http://lis.virginia.gov/000/src.htm) 56-232.2:1)",2011-03-23 00:00:00 UTC,,FALSE,35,Laws and Regulations,,,,2018-03-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,FLEET|OTHER|IND,http://lis.virginia.gov/000/src.htm
9213,VA,Plug-In Electric Vehicle (PEV) Charging Rate Reduction - Virginia Dominion Power,"Virginia Dominion Power offers two rates for residential customers who
own qualified PEVs, the Electric Vehicle (EV) Only Pricing Plan and the
EV + Home Pricing Plan. The EV Only Pricing Plan allows PEV owners to
take advantage of lower rates during off-peak hours. Under this plan,
customers must install an additional meter specifically for their
electric vehicle supply equipment (EVSE); Dominion will provide this
meter at no charge. The EV + Home Pricing Plan is a whole-house pricing
plan in which the customer\'s EVSE is treated as another appliance.
Dominion will provide a new meter at no charge to record energy usage in
30-minute intervals, allowing Dominion to apply pricing based on time of
day and encourage customers to charge their PEV during off-peak hours as
hours much as possible. Enrollment for PEV pricing plans is expected to
end September 1, 2016, with programs concluding after November 30, 2018.",2011-01-01 00:00:00 UTC,2011-10-03 00:00:00 UTC,FALSE,5,Utility/Private Incentives,,2015-03-09 15:11:47 UTC,2016-11-30 00:00:00 UTC,,,,ELEC|PHEV,OTHER,,FLEET|OTHER|IND,
9217,MI,Electric Vehicle Supply Equipment (EVSE) Rebate - DTE Energy,"DTE Energy will provide up to \$2,500 for the purchase and installation
of separately metered EVSE to the first 2,500 qualified customers who
purchase plug-in electric vehicles (PEVs) and enroll in the DTE PEV
rate. The program will expire in December 2014 or until the program has
been fully subscribed, whichever occurs first. For additional
information, see the DTE Energy Plug-In Electric Vehicles website.",2010-05-01 00:00:00 UTC,,FALSE,55,Utility/Private Incentives,,,,2013-11-30 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER,,STATION|OTHER|IND,
9295,NY,Plug-In Electric Vehicle Rebate - Long Island Power Authority (LIPA),"LIPA offers residential customers a one-time \$500 mail-in rebate for
qualifying plug-in hybrid electric or all-electric vehicles. Vehicles
must be purchased, registered, and owned by the LIPA customer during the
period beginning January 1, 2012, and ending December 31, 2012.",2010-12-20 00:00:00 UTC,,FALSE,55,Utility/Private Incentives,,,2012-12-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,RBATE,,IND,
9297,TX,Electric Vehicle Supply Equipment (EVSE) Incentive - CPS Energy,"For a limited time, CPS Energy and the City of San Antonio are offering
qualified CPS Energy customers a rebate of 50% of the cost of Level 2
residential EVSE. The maximum rebate amount is \$1,000 for a
single-family home. Rebates will be available on a first come, first
served bases until the funds for the program are exhausted. A maximum of
50 rebates are available. For more information, see the CPS Energy
[Electric Vehicle Charger Rebates](http://www.cpsenergy.com/) website.",2011-05-31 00:00:00 UTC,,FALSE,80,Utility/Private Incentives,,,2012-07-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,RBATE,,IND,
9302,MD,Electric Vehicle Supply Equipment (EVSE) Tax Credit,"The Maryland Energy Administration (MEA) offers an income tax credit
equal to 20% of the cost of qualified EVSE that meets the definition of
qualified alternative fuel vehicle fueling property as set forth in the
Internal Revenue Code. The credit may not exceed \$400 or the state
income tax imposed for that tax year, whichever is less. The tax credit
is limited to one EVSE system per individual and 30 EVSE systems per
business entity. Unused credits may not be carried over. MEA may adopt
regulations to limit the credit amounts. As of March 30, 2016, funds for
Fiscal Year 2016 are depleted (verified April 2016). MEA still accepts
applications and places applicants on a waiting list for rebates
resuming in July 2016. For more information, see MEA's EVSE Tax Credit
Program page. (Reference Maryland Statutes, Tax-General Code 10-729)",2011-05-19 00:00:00 UTC,,FALSE,10,State Incentives,,,,2016-07-01 00:00:00 UTC,,,ELEC|PHEV,TAX,,FLEET|IND,http://mlis.state.md.us/
9304,MD,Plug-In Electric Vehicle (PEV) Charging Incentive Development,"The Maryland Public Service Commission (PSC) has established two pilot
programs for electric customers to charge PEVs during off-peak hours.
The pilot programs, offered by Pepco and Baltimore Gas and Electric,
provide incentives for residential, customers to charge PEVs. The PSC
submitted a
[report](http://167.102.231.189/wp-content/uploads/2015-Electric-Vehicle-Pilot-Program-Report-.pdf)
on the pilot programs to the governor and General Assembly in January
2015. (Reference [Maryland
Statutes](http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home),
Public Utilities Code 7-211)",2011-05-19 00:00:00 UTC,,FALSE,55,Laws and Regulations,,2017-05-11 20:17:55 UTC,,2017-04-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,STATION|OTHER,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
9393,TN,Plug-in Electric Vehicle (PEV) Rebate,"The Tennessee Department of Environment and Conservation (TDEC) offers a
rebate for qualifying PEVs purchased or leased after June 15, 2015. PEV
dealerships will distribute rebates to consumers in the amount of
\$2,500 for all-electric vehicles, and \$1,500 for plug-in hybrid
electric vehicles. To qualify, leased PEVs must have a minimum of a
three-year lease. Rebates are available on a first-come, first-served
basis, until all funds are exhausted.",2011-06-21 00:00:00 UTC,2015-06-01 00:00:00 UTC,FALSE,5,State Incentives,,2016-09-28 15:51:57 UTC,,2016-04-15 00:00:00 UTC,,,ELEC|PHEV,RBATE,,FLEET|IND,
9394,VT,Alternative Fuel Vehicle (AFV) Promotion,"The Vermont Climate Cabinet is responsible for, among other duties,
identifying strategies to reduce Vermont\'s greenhouse gas emissions and
dependence on fossil fuel for transportation by encouraging AFVs and
more efficient vehicle and mobility choices. (Reference [Executive
Order](https://legislature.vermont.gov/statutes/title/03APPENDIX) 05-11,
2011)",2011-05-17 00:00:00 UTC,,FALSE,30,Laws and Regulations,,,,2014-08-01 00:00:00 UTC,,,BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|NEVS|OTHER|PHEV|LPG,,OTHER,FLEET,http://www.anr.state.vt.us/anr/climatechange/Pubs/ClimateCabinetExecOrder05_11.pdf
9401,ME,State Plan to Reduce Petroleum Consumption,"The Governor\'s Energy Office developed the Comprehensive Energy Plan to
advance the principles, programs, and integrated plans necessary to
secure a safe, clean, and affordable energy future for the citizens of
Maine. The plan is updated every two years. The February 2015 plan,
recommends public-private partnerships to evaluate mass transit options
and expand natural gas, propane, and electric vehicles in fleets. For
more information see the [Maine Comprehensive Energy Plan
Update](http://www.maine.gov/energy/pdf/2015%20Energy%20Plan%20Update%20Final.pdf).
(Reference [Maine Revised
Statutes](http://www.mainelegislature.org/legis/statutes/) Title 2,
Section 9)",2011-06-22 00:00:00 UTC,2013-07-10 00:00:00 UTC,FALSE,35,Laws and Regulations,,,,2020-05-01 00:00:00 UTC,,,BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|NEVS|PHEV|LPG,,AIRQEMISSIONS,OTHER,http://www.mainelegislature.org/legis/statutes/
9402,VA,Alternative Fuel Public-Private Partnerships (PPPs),"The Virginia Offices of the Secretary of Administration and the
Secretary of Natural Resources released a PPP solicitation outlining
their interest in forming partnerships with and among alternative fuel
providers, infrastructure developers, vehicle manufacturers, and other
alternative fuel industry stakeholders to expand fueling infrastructure
and to support alternative fuel use in the commonwealth fleet. By May
2012, the Virginia Department of General Services and the Department of
Mines, Minerals, and Energy was required to make a recommendation on
whether the commonwealth should establish more formal PPP agreements to
accomplish the overall goal of transitioning commonwealth vehicles to
alternative fuels. As a result of that solicitation, the commonwealth
entered into contracts with two companies to provide compressed natural
gas (CNG) and propane fuel, fueling infrastructure, vehicle conversions,
maintenance and training. The governor also issued an Executive
Directive to implement a plan for using the contracts to transition the
commonwealth\'s vehicles from gasoline to CNG and propane. (Reference
[Executive
Directive](https://www.governor.virginia.gov/executive-actions/) 5,
2012, and [Executive
Order](https://www.governor.virginia.gov/executive-actions/) 36, 2011)",2011-07-12 00:00:00 UTC,,FALSE,30,Laws and Regulations,,,,2013-03-01 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|NEVS|PHEV|LPG,,OTHER,STATION|AFP|PURCH|MAN|FLEET|IND,http://www.governor.virginia.gov/PolicyOffice/ExecutiveDirectives/|http://www.governor.virginia.gov/Issues/ExecutiveOrders/
